row_id,doc_idx,doc_id,char_index,char,left_context,right_context,window_text,prev_char,next_char,prev_token,next_token,rule_guess,gold_label,annotator_note,dot_idx_in_doc
d63_p877,63,63,877,.,lmiş heyvanlar üçün ölüm yuvası olmuşdur,"Çünki, qıra yapışmış heyvanlar asan yem ","lmiş heyvanlar üçün ölüm yuvası olmuşdur.Çünki, qıra yapışmış heyvanlar asan yem ",r,Ç,olmuşdur,Çünki,0,0,,6
d63_p955,63,63,955,.,em kimi digərlərini də gölə cəlb edirmiş, Daha sonralar isə qırlı göl elmə məlum ,em kimi digərlərini də gölə cəlb edirmiş. Daha sonralar isə qırlı göl elmə məlum ,ş, ,edirmiş,Daha,1,1,,7
d63_p1057,63,63,1057,.,alara məruz qalaraq torpağa çevrilmişdir, Müasir dövrdə ərazinin əksər hissəsində,alara məruz qalaraq torpağa çevrilmişdir. Müasir dövrdə ərazinin əksər hissəsində,r, ,çevrilmişdir,Müasir,1,1,,8
d63_p1245,63,63,1245,., zəngin sərvət kimi qiymətləndirilmişdir, Mərkəzi Amerika Birləşmiş Ştatlarının V, zəngin sərvət kimi qiymətləndirilmişdir. Mərkəzi Amerika Birləşmiş Ştatlarının V,r, ,qiymətləndirilmişdir,Mərkəzi,1,1,,9
d63_p1324,63,63,1324,., Vaşinqton əyalətində Sietl şəhərindədir,, Vaşinqton əyalətində Sietl şəhərindədir.,r,,şəhərindədir,,1,1,,10
d64_p118,64,64,118,.,zıçı Gordon Bovker tərəfindən açılmışdır, Cəmiyyətin Şamaxı qəzasında şərab-spirt,zıçı Gordon Bovker tərəfindən açılmışdır. Cəmiyyətin Şamaxı qəzasında şərab-spirt,r, ,açılmışdır,Cəmiyyətin,1,1,,0
d64_p235,64,64,235,., kəndinndə şərab-spirt zavodları var idi, Meqalit termini 1849 -cu ildə ingilis t, kəndinndə şərab-spirt zavodları var idi. Meqalit termini 1849 -cu ildə ingilis t,i, ,idi,Meqalit,1,1,,1
d64_p289,64,64,289,.,ini 1849 -cu ildə ingilis tədqiqatçısı A," Herbert tərəfindən ""Cyclops Christianus","ini 1849 -cu ildə ingilis tədqiqatçısı A. Herbert tərəfindən ""Cyclops Christianus",A, ,A,Herbert,0,0,,2
d64_p435,64,64,435,., konqresdə rəsmi olaraq qəbul edilmişdir," Termin tam deyil, buna görə də olduqca "," konqresdə rəsmi olaraq qəbul edilmişdir. Termin tam deyil, buna görə də olduqca ",r, ,edilmişdir,Termin,1,1,,3
d64_p561,64,64,561,.,ə meqalitik quruluşlar anlayışına aiddir," Xüsusilə, dəfn və abidə tikintisində is","ə meqalitik quruluşlar anlayışına aiddir. Xüsusilə, dəfn və abidə tikintisində is",r, ,aiddir,Xüsusilə,1,1,,4
d64_p684,64,64,684,., ölçüdə yonulmuş daşlara meqalit deyilir," Birincisi, tarix öncəsi (əvvəldən) cəmi"," ölçüdə yonulmuş daşlara meqalit deyilir. Birincisi, tarix öncəsi (əvvəldən) cəmi",r, ,deyilir,Birincisi,1,1,,5
d64_p838,64,64,838,.,"irlər, kromlexlər, dolmenlər) əhatə edir", Onlar üçün daşlar ya ümumiyyətlə işlənm,"irlər, kromlexlər, dolmenlər) əhatə edir. Onlar üçün daşlar ya ümumiyyətlə işlənm",r, ,edir,Onlar,1,1,,6
d64_p907,64,64,907,.,"yətlə işlənməmişdi, ya da minimal emalla", Bu abidələrə malik olmuş mədəniyyətlərə,"yətlə işlənməmişdi, ya da minimal emalla. Bu abidələrə malik olmuş mədəniyyətlərə",a, ,emalla,Bu,1,1,,7
d64_p980,64,64,980,.,yyətlərə meqalitik mədəniyyətlər deyilir, Kiçik daşlardan (labirintlər) və petroq,yyətlərə meqalitik mədəniyyətlər deyilir. Kiçik daşlardan (labirintlər) və petroq,r, ,deyilir,Kiçik,1,1,,8
d64_p1103,64,64,1103,.,uşlar da tez -tez meqalitlərə aid edilir, Daha inkişaf etmiş cəmiyyətlərin bəzi s,uşlar da tez -tez meqalitlərə aid edilir. Daha inkişaf etmiş cəmiyyətlərin bəzi s,r, ,edilir,Daha,1,1,,9
d64_p1263,64,64,1263,.,ri) oxşar memarlıq estetikasına malikdir,,ri) oxşar memarlıq estetikasına malikdir.,r,,malikdir,,1,1,,10
d65_p148,65,65,148,.,r memarlıq quruluşları ilə təmsil olunur, Onlar erkən dövlətlər üçün xarakterikdi,r memarlıq quruluşları ilə təmsil olunur. Onlar erkən dövlətlər üçün xarakterikdi,r, ,olunur,Onlar,1,1,,0
d65_p231,65,65,231,., lakin sonrakı dövrlərdə inşa edilmişdir," Məsələn, Aralıq dənizində bunlar Misir "," lakin sonrakı dövrlərdə inşa edilmişdir. Məsələn, Aralıq dənizində bunlar Misir ",r, ,edilmişdir,Məsələn,1,1,,1
d65_p340,65,65,340,.,"yətinin quruluşları, Qüdsdəki Məbəd dağı"," Cənubi Amerikada Tiuanaku, Saksayhuaman","yətinin quruluşları, Qüdsdəki Məbəd dağı. Cənubi Amerikada Tiuanaku, Saksayhuaman",ı, ,dağı,Cənubi,1,1,,2
d65_p419,65,65,419,.,"an, Ollantaytamboda bəzi strukturlar var", Meqalitlərin ümumi bir xarakterik xüsus,"an, Ollantaytamboda bəzi strukturlar var. Meqalitlərin ümumi bir xarakterik xüsus",r, ,var,Meqalitlərin,1,1,,3
d65_p667,65,65,667,.,kinti sahəsinə nisbətən böyük bir fərqlə," Eyni zamanda, bəzi növ strukturlardakı ","kinti sahəsinə nisbətən böyük bir fərqlə. Eyni zamanda, bəzi növ strukturlardakı ",ə, ,fərqlə,Eyni,1,1,,4
d65_p865,65,65,865,.,"arının üzü, İnkaların ən yaxşı binaları)"," Bir qayda olaraq, meqalitik quruluşlar ","arının üzü, İnkaların ən yaxşı binaları). Bir qayda olaraq, meqalitik quruluşlar ",), ,,Bir,1,1,,5
d65_p1054,65,65,1054,.,eç bir qeyd (və ya çox azdır) olmamışdır," Amman, Jordan The American Center of Or","eç bir qeyd (və ya çox azdır) olmamışdır. Amman, Jordan The American Center of Or",r, ,olmamışdır,Amman,1,1,,6
d65_p1110,65,65,1110,.,The American Center of Oriental Research, Hazırda kubok uğrunda UEFA Çempionlar L,The American Center of Oriental Research. Hazırda kubok uğrunda UEFA Çempionlar L,h, ,Research,Hazırda,1,1,,7
d65_p1204,65,65,1204,.,ilə UEFA Avropa Liqası qalibi qarşılaşır, Kubok qarşılaşması 1972-ci ildən 1999-c,ilə UEFA Avropa Liqası qalibi qarşılaşır. Kubok qarşılaşması 1972-ci ildən 1999-c,r, ,qarşılaşır,Kubok,1,1,,8
d65_p1358,65,65,1358,.,ını qazanan komanda arasında keçirilirdi,,ını qazanan komanda arasında keçirilirdi.,i,,keçirilirdi,,1,1,,9
d66_p121,66,66,121,.,ki oyunun nəticəsinə görə müəyyənləşirdi, Superkubok oyunu 1998-ci ildən 2012-ci ,ki oyunun nəticəsinə görə müəyyənləşirdi. Superkubok oyunu 1998-ci ildən 2012-ci ,i, ,müəyyənləşirdi,Superkubok,1,1,,0
d66_p210,66,66,210,.,"onakodakı ""II Lui"" stadionunda keçirilib", Ümumilikdə UEFA Superkubokunu 13 ölkədə,"onakodakı ""II Lui"" stadionunda keçirilib. Ümumilikdə UEFA Superkubokunu 13 ölkədə",b, ,keçirilib,Ümumilikdə,1,1,,1
d66_p392,66,66,392,.,"şayan İspaniyanın ""Real Madrid"" klubudur", Coğrafiyası Boyaqlı kəndi Tərtər çayını,"şayan İspaniyanın ""Real Madrid"" klubudur. Coğrafiyası Boyaqlı kəndi Tərtər çayını",r, ,klubudur,Coğrafiyası,1,1,,2
d66_p465,66,66,465,.,"r çayının sahilində, dağətəyi ərazidədir", XIX əsrdə Kəlbəcər kəndinin əhalisinin ,"r çayının sahilində, dağətəyi ərazidədir. XIX əsrdə Kəlbəcər kəndinin əhalisinin ",r, ,ərazidədir,XIX,1,1,,3
d66_p527,66,66,527,.,əndinin əhalisinin yaylaq yurdu olmuşdur, Boyaq bitkiləri cox olduğu üçün yurd be,əndinin əhalisinin yaylaq yurdu olmuşdur. Boyaq bitkiləri cox olduğu üçün yurd be,r, ,olmuşdur,Boyaq,1,1,,4
d66_p587,66,66,587,.,x olduğu üçün yurd belə adlandırılmışdır, Sonralar kəndin kəlbəvəli və mərdanlı n,x olduğu üçün yurd belə adlandırılmışdır. Sonralar kəndin kəlbəvəli və mərdanlı n,r, ,adlandırılmışdır,Sonralar,1,1,,5
d66_p740,66,66,740,.,şayış məntəqəsi yurdun adını saxlamışdır, Həmin otlardan yerli əhali boyaq kimi i,şayış məntəqəsi yurdun adını saxlamışdır. Həmin otlardan yerli əhali boyaq kimi i,r, ,saxlamışdır,Həmin,1,1,,6
d66_p798,66,66,798,.,erli əhali boyaq kimi istifadə edirdilər," Məşhur yerlər Şişin başı, Almaağacı, Ca","erli əhali boyaq kimi istifadə edirdilər. Məşhur yerlər Şişin başı, Almaağacı, Ca",r, ,edirdilər,Məşhur,1,1,,7
d66_p1119,66,66,1119,.,"rı yeri, Əyriyol, Xırdadüz, Darı yerləri"," Apertur böyük olduqca, müstəvidə təsvir","rı yeri, Əyriyol, Xırdadüz, Darı yerləri. Apertur böyük olduqca, müstəvidə təsvir",i, ,yerləri,Apertur,1,1,,8
d66_p1403,66,66,1403,.,yəti (A ilə mütənasibdir) də yüksək olur,,yəti (A ilə mütənasibdir) də yüksək olur.,r,,olur,,1,1,,9
d67_p178,67,67,178,.,ersion adlanan şəffaf maye yerləşdirilir, Tarix 1578 də Osmanlı İmperiyası tərkib,ersion adlanan şəffaf maye yerləşdirilir. Tarix 1578 də Osmanlı İmperiyası tərkib,r, ,yerləşdirilir,Tarix,1,1,,0
d67_p279,67,67,279,., Şirvan əyalətinin Axtı sancağı olmuşdur," Ərazisindən Samurçay, Axtıçay, Muqlaxça"," Şirvan əyalətinin Axtı sancağı olmuşdur. Ərazisindən Samurçay, Axtıçay, Muqlaxça",r, ,olmuşdur,Ərazisindən,1,1,,1
d67_p364,67,67,364,.,"iyçay, Dəliçay və Qızıldərə çayları axır"," Rayonda həmçinin Şalbuzdağ, Məlkəmuddağ","iyçay, Dəliçay və Qızıldərə çayları axır. Rayonda həmçinin Şalbuzdağ, Məlkəmuddağ",r, ,axır,Rayonda,1,1,,2
d67_p501,67,67,501,.,dağ kimi dağlar və Xruq meşəsi də vardır, Əhalisi 2002-ci ildə aparılmış rəsmi si,dağ kimi dağlar və Xruq meşəsi də vardır. Əhalisi 2002-ci ildə aparılmış rəsmi si,r, ,vardır,Əhalisi,1,1,,3
d67_p602,67,67,602,., rayonun bütün yaşayış məntəqələrində 31,592 nəfər əhali yaşayır . Rayonun ərazis, rayonun bütün yaşayış məntəqələrində 31.592 nəfər əhali yaşayır . Rayonun ərazis,1,5,31,592,0,0,,4
d67_p627,67,67,627,.,ntəqələrində 31.592 nəfər əhali yaşayır , Rayonun ərazisinə 1 qəsəbə və 20 kənd d,ntəqələrində 31.592 nəfər əhali yaşayır . Rayonun ərazisinə 1 qəsəbə və 20 kənd d, , ,yaşayır,Rayonun,1,1,,5
d67_p676,67,67,676,., ərazisinə 1 qəsəbə və 20 kənd daxildir , Rayonun əhalisinə görə (2002-ci il siya, ərazisinə 1 qəsəbə və 20 kənd daxildir . Rayonun əhalisinə görə (2002-ci il siya, , ,daxildir,Rayonun,1,1,,6
d67_p774,67,67,774,.,sən) ən iri yaşayış məntəqələri Axtı (13,152 nəfər) və Lutqun (3.049 nəfər) kəndl,sən) ən iri yaşayış məntəqələri Axtı (13.152 nəfər) və Lutqun (3.049 nəfər) kəndl,3,1,13,152,0,0,,7
d67_p798,67,67,798,.,əqələri Axtı (13.152 nəfər) və Lutqun (3,049 nəfər) kəndləridir . Rayon əhalisini,əqələri Axtı (13.152 nəfər) və Lutqun (3.049 nəfər) kəndləridir . Rayon əhalisini,3,0,3,049,0,0,,8
d67_p822,67,67,822,.,ər) və Lutqun (3.049 nəfər) kəndləridir , Rayon əhalisinin mütləq əksəriyyətini l,ər) və Lutqun (3.049 nəfər) kəndləridir . Rayon əhalisinin mütləq əksəriyyətini l, , ,kəndləridir,Rayon,1,1,,9
d67_p955,67,67,955,.,tullar (Xnov / Xin kəndində) təşkil edir," Bu standart, elektrik xarakteristikalar","tullar (Xnov / Xin kəndində) təşkil edir. Bu standart, elektrik xarakteristikalar",r, ,edir,Bu,1,1,,10
d67_p1082,67,67,1082,.,bağlayıcı fiziki böyüklükləri əhatə edir, Standartın Əhatəsi Amerikan mənşəli Ele,bağlayıcı fiziki böyüklükləri əhatə edir. Standartın Əhatəsi Amerikan mənşəli Ele,r, ,edir,Standartın,1,1,,11
d67_p1522,67,67,1522,.,ərmək üçün heç bir üsul bildirilməmişdir,,ərmək üçün heç bir üsul bildirilməmişdir.,r,,bildirilməmişdir,,1,1,,12
d68_p56,68,68,56,.,rindən az miqdarda axın əldə edilə bilər," Bu, yalnız siçan kimi az güc istehlak e","rindən az miqdarda axın əldə edilə bilər. Bu, yalnız siçan kimi az güc istehlak e",r, ,bilər,Bu,1,1,,0
d68_p123,68,68,123,.,güc istehlak edən cihazlar üçün uyğundur, Standartın detalları RS-232-də istifadə,güc istehlak edən cihazlar üçün uyğundur. Standartın detalları RS-232-də istifadə,r, ,uyğundur,Standartın,1,1,,1
d68_p223,68,68,223,.,in bir zaman ardıcıllığı kimi göndərilir, Həm sinxron həm də asinxron ötürülməsi ,in bir zaman ardıcıllığı kimi göndərilir. Həm sinxron həm də asinxron ötürülməsi ,r, ,göndərilir,Həm,1,1,,2
d68_p298,68,68,298,.,lməsi bu standart tərəfindən dəstəklənir," Ayrıca verilənlər dövrələrində, DTE ilə","lməsi bu standart tərəfindən dəstəklənir. Ayrıca verilənlər dövrələrində, DTE ilə",r, ,dəstəklənir,Ayrıca,1,1,,3
d68_p415,68,68,415,., üçün bir nəzarət dövrəsi müəyyən edilir, Hər məlumatın və ya nəzarət dövrəsi yal, üçün bir nəzarət dövrəsi müəyyən edilir. Hər məlumatın və ya nəzarət dövrəsi yal,r, ,edilir,Hər,1,1,,4
d68_p483,68,68,483,.,t dövrəsi yalnız tək istiqamətli işləyir," Bu da, siqnalın DTE'den DCE'ye əlavə ed","t dövrəsi yalnız tək istiqamətli işləyir. Bu da, siqnalın DTE'den DCE'ye əlavə ed",r, ,işləyir,Bu,1,1,,5
d68_p551,68,68,551,.,E'ye əlavə edilməsi və ya tam əksidirdir, Ötürülən məlumatlar ilə alınan məlumatl,E'ye əlavə edilməsi və ya tam əksidirdir. Ötürülən məlumatlar ilə alınan məlumatl,r, ,əksidirdir,Ötürülən,1,1,,6
d68_p741,68,68,741,.,tdə eynivaxtlı olaraq məlumat axışı olur, Bu standart xarakter çərçivələmə (chara,tdə eynivaxtlı olaraq məlumat axışı olur. Bu standart xarakter çərçivələmə (chara,r, ,olur,Bu,1,1,,7
d68_p886,68,68,886,.,kodlaşdırma (character encoding) tanımır," Bağlayıcılar RS-232 cihazları, Məlumat ","kodlaşdırma (character encoding) tanımır. Bağlayıcılar RS-232 cihazları, Məlumat ",r, ,tanımır,Bağlayıcılar,1,1,,8
d68_p967,68,68,967,.,Terminal avadanlığı olaraq təsnif edilir,,Terminal avadanlığı olaraq təsnif edilir.,r,,edilir,,1,1,,9
d69_p85,69,69,85,.,b hər cihaz üçün bu təsnifat etibarlıdır, Bu standart tövsiyə edilməklə birlikdə ,b hər cihaz üçün bu təsnifat etibarlıdır. Bu standart tövsiyə edilməklə birlikdə ,r, ,etibarlıdır,Bu,1,1,,0
d69_p166,69,69,166,.,25-pin DB-25 bağlayıcı üçün zəruri deyil, Ümumiyyətlə standarta uyğun olaraq term,25-pin DB-25 bağlayıcı üçün zəruri deyil. Ümumiyyətlə standarta uyğun olaraq term,l, ,deyil,Ümumiyyətlə,1,1,,1
d69_p347,69,69,347,.,r üçün ardıcıl port pin quruluşuna baxın, Siqnallar Aşağıdakı çox istifadə olunan,r üçün ardıcıl port pin quruluşuna baxın. Siqnallar Aşağıdakı çox istifadə olunan,n, ,baxın,Siqnallar,1,1,,2
d69_p440,69,69,440,.,alları və pin strukturları sıralanmışdır," Hətta, məlumat axını tək istiqamətlidir","alları və pin strukturları sıralanmışdır. Hətta, məlumat axını tək istiqamətlidir",r, ,sıralanmışdır,Hətta,1,1,,3
d69_p546,69,69,546,.,mat və torpaq) belə istifadə edilə bilər, Yalnız təchizat hərəkəti nəzarət lazım ,mat və torpaq) belə istifadə edilə bilər. Yalnız təchizat hərəkəti nəzarət lazım ,r, ,bilər,Yalnız,1,1,,4
d69_p707,69,69,707,.,ə olunaraq 5 simli versiyası əldə edilir, Tarixi Ozark FK klubu 23 yanvar 2017-ci,ə olunaraq 5 simli versiyası əldə edilir. Tarixi Ozark FK klubu 23 yanvar 2017-ci,r, ,edilir,Tarixi,1,1,,5
d69_p770,69,69,770,., 23 yanvar 2017-ci ildə təsis edilmişdir, Klub Şimal-qərbi Arkanzas sakinləri ola, 23 yanvar 2017-ci ildə təsis edilmişdir. Klub Şimal-qərbi Arkanzas sakinləri ola,r, ,edilmişdir,Klub,1,1,,6
d69_p866,69,69,866,.,ə Dacia Boemler tərəfindən yaradılmışdır, Sumqayıt Şəhər Xalq Deputatları Soveti ,ə Dacia Boemler tərəfindən yaradılmışdır. Sumqayıt Şəhər Xalq Deputatları Soveti ,r, ,yaradılmışdır,Sumqayıt,1,1,,7
d69_p1007,69,69,1007,.,"məktəbə görkəmli dövlət xadimi, tarzən Ə", Bakıxanovun adı verilmişdir. Məktəbin 3,"məktəbə görkəmli dövlət xadimi, tarzən Ə. Bakıxanovun adı verilmişdir. Məktəbin 3",Ə, ,Ə,Bakıxanovun,0,0,,8
d69_p1036,69,69,1036,.,"i, tarzən Ə. Bakıxanovun adı verilmişdir"," Məktəbin 35 sinif otağı, kitabxanası, 1","i, tarzən Ə. Bakıxanovun adı verilmişdir. Məktəbin 35 sinif otağı, kitabxanası, 1",r, ,verilmişdir,Məktəbin,1,1,,9
d69_p1105,69,69,1105,.,"tabxanası, 150 nəfərlik konsert zalı var",,"tabxanası, 150 nəfərlik konsert zalı var.",r,,var,,1,1,,10
d70_p117,70,70,117,.,asları üzrə 415 nəfər şagird təhsil alır, İncəsənət məktəbində müəllim və şagirdl,asları üzrə 415 nəfər şagird təhsil alır. İncəsənət məktəbində müəllim və şagirdl,r, ,alır,İncəsənət,1,1,,0
d70_p297,70,70,297,.,hər və qəsəbə tədbirlərində iştirak edir, Ə.Bakıxanov adına İncəsənət Məktəbinə h,hər və qəsəbə tədbirlərində iştirak edir. Ə.Bakıxanov adına İncəsənət Məktəbinə h,r, ,edir,Ə,1,1,,1
d70_p300,70,70,300,., və qəsəbə tədbirlərində iştirak edir. Ə,Bakıxanov adına İncəsənət Məktəbinə hal-, və qəsəbə tədbirlərində iştirak edir. Ə.Bakıxanov adına İncəsənət Məktəbinə hal-,Ə,B,Ə,Bakıxanov,0,0,,2
d70_p378,70,70,378,.,al-hazırda Vasif Heydərov rəhbərlik edir, Adətən kvadrat və ya düzbucaqlı (dördbu,al-hazırda Vasif Heydərov rəhbərlik edir. Adətən kvadrat və ya düzbucaqlı (dördbu,r, ,edir,Adətən,1,1,,3
d70_p442,70,70,442,.,üzbucaqlı (dördbucaqlı) formaya malikdir, Sənayedə və ticarətdə bir neçə baytdan ,üzbucaqlı (dördbucaqlı) formaya malikdir. Sənayedə və ticarətdə bir neçə baytdan ,r, ,malikdir,Sənayedə,1,1,,4
d70_p564,70,70,564,.,dıran bit matrislərindən istifadə edilir, İstəkdən asılı olaraq matrisi printerdə,dıran bit matrislərindən istifadə edilir. İstəkdən asılı olaraq matrisi printerdə,r, ,edilir,İstəkdən,1,1,,5
d70_p727,70,70,727,.,ayət qədər yüksək dəqiqliklə oxumaq olar," Kod elektronika, avtomobil istehsalı, y","ayət qədər yüksək dəqiqliklə oxumaq olar. Kod elektronika, avtomobil istehsalı, y",r, ,olar,Kod,1,1,,6
d70_p942,70,70,942,.,və əyləncə sferalarında da tətbiq edilir, Sənədləşməni elektron formada PDF forma,və əyləncə sferalarında da tətbiq edilir. Sənədləşməni elektron formada PDF forma,r, ,edilir,Sənədləşməni,1,1,,7
d70_p1043,70,70,1043,.,rmasında ISO təşkilatının saytından (iso,"org) əldə etmək olar. Gövdəsizdir, soğan","rmasında ISO təşkilatının saytından (iso.org) əldə etmək olar. Gövdəsizdir, soğan",o,o,iso,org,0,0,,8
d70_p1064,70,70,1064,.,ının saytından (iso.org) əldə etmək olar," Gövdəsizdir, soğanaqvarı kökümsovu, uzu","ının saytından (iso.org) əldə etmək olar. Gövdəsizdir, soğanaqvarı kökümsovu, uzu",r, ,olar,Gövdəsizdir,1,1,,9
d70_p1167,70,70,1167,.,urcuqvarı yarpaqları rozet əmələ gətirir," Çiçəkləri tək-tək, uzun çiçək saplağınd","urcuqvarı yarpaqları rozet əmələ gətirir. Çiçəkləri tək-tək, uzun çiçək saplağınd",r, ,gətirir,Çiçəkləri,1,1,,10
d70_p1244,70,70,1244,.,"ğında yerləşir ağ, çəhrayı, qırmızı olur",,"ğında yerləşir ağ, çəhrayı, qırmızı olur.",r,,olur,,1,1,,11
d71_p155,71,71,155,.,mışdır oktyabrdan marta qədər çiçəkləyir, Çiçəkləmədən sonra yarpaqlar tələf olur,mışdır oktyabrdan marta qədər çiçəkləyir. Çiçəkləmədən sonra yarpaqlar tələf olur,r, ,çiçəkləyir,Çiçəkləmədən,1,1,,0
d71_p232,71,71,232,.,"olur, bitkilər dinclik vəziyyətinə keçir", Mayın sonunda böyüməyə başlayır (bu zam,"olur, bitkilər dinclik vəziyyətinə keçir. Mayın sonunda böyüməyə başlayır (bu zam",r, ,keçir,Mayın,1,1,,1
d71_p302,71,71,302,.,yır (bu zaman onların yerini dəyişirlər)," Əvvəlcə yeşiklərə, sonra dibçəklərə əki","yır (bu zaman onların yerini dəyişirlər). Əvvəlcə yeşiklərə, sonra dibçəklərə əki",), ,,Əvvəlcə,1,1,,2
d71_p381,71,71,381,.,kilməklə yeri bir neçə dəfə dəyişdirilir, Düzgün qulluq edildikdə (kifayət qədər ,kilməklə yeri bir neçə dəfə dəyişdirilir. Düzgün qulluq edildikdə (kifayət qədər ,r, ,dəyişdirilir,Düzgün,1,1,,3
d71_p535,71,71,535,.,ikdə) meşənovruzu 20 ildən artıq yaşayır," Otaq şəraitində, həmçinin xırda, ətirli","ikdə) meşənovruzu 20 ildən artıq yaşayır. Otaq şəraitində, həmçinin xırda, ətirli",r, ,yaşayır,Otaq,1,1,,4
